No.,Timecode In,Timecode Out,Subtitle
"118","00:07:00:00","00:07:02:05","어릴 때부터 화 마이 냈어요?"
"119","00:07:02:07","00:07:03:19","- (덕수) 아니
- 그라믄"
"120","00:07:03:22","00:07:05:12","어릴 땐 어땠는데예?"
"121","00:07:06:21","00:07:08:02","어릴 때?"
"122","00:07:09:06","00:07:10:10","[쿵, 에코 효과]"
"123","00:07:13:10","00:07:14:08","[지익]"
"124","00:07:15:08","00:07:16:04","[탁]"
"125","00:07:16:14","00:07:17:09","(서연)
아!"
"126","00:07:18:11","00:07:19:10","읏차!"
"127","00:07:21:09","00:07:22:10","괜찮나, 서연아?"
"128","00:07:22:13","00:07:23:19","[거센 바람 소리]"
"129","00:07:23:21","00:07:26:11","(막순)
에~"
"130","00:07:26:13","00:07:28:00","(덕수)
내 장난치지 말라고 했제?"
"131","00:07:28:21","00:07:30:18","막순아, 니 명심해 들으라"
"132","00:07:31:05","00:07:33:21","여가 운동장 아이다
놀러 가는 게 아이다"
"133","00:07:35:03","00:07:37:11","오라바이 손 꽉 잡으라
알았제?"
"134","00:07:37:13","00:07:38:17","응
[덕수 모의 거친 호흡]"
"135","00:07:39:14","00:07:41:14","덕수야! 막순아!"
"136","00:07:42:03","00:07:44:05","덕수야, 동생 손을 꽉 잡고"
"137","00:07:44:12","00:07:46:21","아부지한테 바짝 붙어 따라오라우
알았제야?
[이웃의 대화 소리]"
"138","00:07:46:23","00:07:48:10","야, 알았슴다"
"139","00:07:48:12","00:07:49:15","(진규)
자, 가기요
[달구지 끄는 소리]"
"140","00:07:49:17","00:07:51:14","(덕수 모)
자, 가자, 손 꽉 잡아"
"141","00:07:52:13","00:07:54:09","[무거운 음악]"
"142","00:07:56:18","00:07:58:05","[거센 바람 소리]"
"143","00:07:58:24","00:08:00:04","(진규)
여 있소"
"144","00:08:01:10","00:08:02:23","[사람들이 한탄하는 소리]"
"145","00:08:04:04","00:08:05:11","[진규의 거친 호흡]"
"146","00:08:14:01","00:08:15:12","[여자가 우는 소리]"
"147","00:08:38:01","00:08:39:08","(막순)
오빠"
"148","00:08:40:23","00:08:42:15","[웅장한 음악]"
"149","00:08:49:05","00:08:50:20","[전투기 소리]"
"150","00:08:52:17","00:08:55:13","[사람들의 비명]
[쾅, 쾅, 쾅]"
"151","00:08:55:16","00:08:57:08","[긴장감 도는 음악]
[아이의 울음소리]"
"152","00:08:58:12","00:09:01:22","(덕수 모)
어찌하오? 중국 아들이 거의 다
들어온 거 아입니까?"
"153","00:09:03:18","00:09:05:14","(남자)
지금 중공군들이
흥남 들어왔다!"
"154","00:09:05:16","00:09:06:18","[사람들 당황한 소리]"
"155","00:09:07:03","00:09:09:09","(덕수 모)
아! 어째, 어째..."
"156","00:09:09:11","00:09:10:15","(진규)
퍼뜩 가게"
"157","00:09:10:17","00:09:12:10","모두 정신 똑똑히 차리라우!"
"158","00:09:12:12","00:09:13:21","- 막순이 내려오라
- (덕수 모) 가자"
"159","00:09:13:23","00:09:15:08","(진규)
어, 가자"
"160","00:09:15:10","00:09:16:12","빨리!"
"161","00:09:16:14","00:09:18:03","[비장한 음악]"
"162","00:09:18:05","00:09:21:03","[미군 영어로]
중공군이 흥남으로 진입하고 있다"
"163","00:09:21:05","00:09:23:07","[영어로]
7사단 전부 퇴각한다!"
"164","00:09:23:09","00:09:24:15","[영어로]
다시 전달한다"
"165","00:09:24:17","00:09:27:02","[영어로]
중공군이 흥남으로 진입하고 있다"
"166","00:09:27:15","00:09:29:23","[영어로]
7사단 전부 퇴각한다!"
"167","00:09:32:19","00:09:34:21","(진규)
덕수야!
막순이 손 꽉 잡으라우!"
"168","00:09:34:23","00:09:36:09","[사람들의 아우성]"
"169","00:09:52:05","00:09:53:22","[사람들의 아우성]"
"170","00:09:54:10","00:09:57:01","[미군 영어로]
훌리건 엑스레이
여긴 찰리 중대다"
"171","00:09:57:03","00:09:58:18","[영어로]
승선 완료했다!"
"172","00:09:59:17","00:10:01:13","[미군 영어로]
무기 실어, 시간이 없다!"
"173","00:10:01:16","00:10:03:03","[영어로]
1시간 내로 퇴각해야 해"
"174","00:10:04:04","00:10:06:10","[영어로]
장군님, 부탁드립니다"
"175","00:10:07:07","00:10:08:13","[영어로]
자비를 베푸십시오!"
"176","00:10:09:00","00:10:12:03","[영어로]
지금 이렇게 퇴각하면
이 사람들 전부 죽습니다"
"177","00:10:12:14","00:10:14:22","[영어로]
곧 중공군이 공격할 겁니다!"
"178","00:10:21:24","00:10:24:09","[미군 영어로]
대형 유지해!"
"179","00:10:25:08","00:10:26:04","[영어로]
물러서!"
"180","00:10:26:21","00:10:28:19","[탕탕탕탕]
[사람들 놀라는 소리]"
"181","00:10:30:02","00:10:32:08","[영어로]
저지선을 유지하라!"
"182","00:10:32:10","00:10:34:01","[영어로]
알았다, 마무리해"
"183","00:10:34:03","00:10:36:09","[영어로]
출입구 닫고 출항한다
출발해!"
"184","00:10:38:09","00:10:40:09","[영어로]
장군님, 도와주십시오"
"185","00:10:40:20","00:10:42:05","[영어로]
우리 국민을 살려주십시오!"
"186","00:10:43:09","00:10:45:03","[출입구 닫히는 소리]"
"187","00:10:45:20","00:10:47:06","[사람들의 아우성]"
"188","00:10:53:21","00:10:54:17","[쿠쿵]"
"189","00:10:54:22","00:10:57:05","[미군 영어로]
철수 준비 완료!"
"190","00:10:57:09","00:10:59:13","[영어로]
전 사단 철수 준비 완료!"
"191","00:11:00:02","00:11:01:02","[영어로]
선장"
"192","00:11:01:14","00:11:03:14","[영어로]
이 배에 몇 명이나 태울 수 있지?"
"193","00:11:03:22","00:11:04:18","[영어로]
예?"
"194","00:11:07:07","00:11:10:05","[미군 영어로]
안 됩니다!
탱크와 박격포는 물론이고"
"195","00:11:10:07","00:11:12:07","[영어로]
모든 군수품을 실었습니다"
"196","00:11:12:09","00:11:14:01","[영어로]
이 사람들 자리는 없습니다!"
