No.,Timecode In,Timecode Out,Subtitle
"153","00:10:58:17","00:11:00:09","[차분한 음악]"
"154","00:11:05:07","00:11:09:20","(인숙)
그기, 니 군대 나오고"
"155","00:11:13:00","00:11:15:22","벌써 10년도 넘어 뿠네"
"156","00:11:20:11","00:11:21:10","우예 살았노?"
"157","00:11:25:15","00:11:27:16","잘 살았나?"
"158","00:11:33:08","00:11:34:15","아휴, 씨발"
"159","00:11:37:03","00:11:38:08","[잔을 탁 놓는다]"
"160","00:11:47:08","00:11:48:06","[숨을 후 내뱉는다]"
"161","00:11:55:01","00:11:56:19","[가쁜 숨소리]"
"162","00:11:59:17","00:12:01:23","[조하의 힘겨운 신음]"
"163","00:12:03:10","00:12:04:16","[타이어 마찰음]"
"164","00:12:15:00","00:12:16:14","[차분한 음악이 흘러나온다]"
"165","00:12:32:09","00:12:33:07","(인숙)
와?"
"166","00:12:39:21","00:12:41:01","아이다"
"167","00:12:41:19","00:12:44:10","기분 좋을 때도 마이 듣는다"
"168","00:12:48:17","00:12:49:16","(진태)
엄마 울어요"
"169","00:12:51:05","00:12:52:07","하품했다"
"170","00:12:53:18","00:12:54:19","(진태)
밥 먹어요"
"171","00:12:57:05","00:13:00:08","그래, 니가 효자다"
"172","00:13:02:03","00:13:03:04","(진태)
배고파요"
"173","00:13:06:18","00:13:09:01","- (인숙) 진태야
- (진태) 네"
"174","00:13:10:16","00:13:12:01","(인숙)
반찬 있더나?"
"175","00:13:12:03","00:13:12:23","(진태)
네"
"176","00:13:14:21","00:13:17:01","- (인숙) 국도 없는데
- (진태) 너구리"
"177","00:13:20:12","00:13:22:03","- (인숙) 또 너구리가?
- (진태) 네"
"178","00:13:27:03","00:13:29:07","- (인숙) 니가 효자다
- (진태) 네"
"179","00:13:32:14","00:13:35:03","(인숙)
너구리 퍼진다, 빨리 묵자"
"180","00:13:35:17","00:13:36:13","(진태)
네"
"181","00:13:44:21","00:13:47:13","[휴대전화 메시지 수신음]"
"182","00:13:48:23","00:13:50:23","[휴대전화 조작음]"
"183","00:13:51:00","00:13:52:04","[이불이 부스럭거린다]"
