No.,Timecode In,Timecode Out,Subtitle
"94","00:04:54:12","00:04:56:08","(경수)
예, 예, 예, 다시 연락드리겠습니다
들어가십시오"
"95","00:04:56:10","00:04:58:01","(대웅)
아이스라니까
[경수가 수화기를 달칵 놓는다]"
"96","00:04:59:00","00:05:01:05","(경수)
야, 조 양아, 연락 온 거 없었냐?"
"97","00:05:01:07","00:05:04:05","- (경수) 하겠다는 사람 없었어?
- (미란) 없는데요"
"98","00:05:04:07","00:05:05:13","(경수)
야, 없으면 끝이냐?"
"99","00:05:05:15","00:05:06:14","벼룩시장에라도 올리고"
"100","00:05:06:17","00:05:08:12","그, 지라시라도 만들어
뿌려야 될 거 아니야!"
"101","00:05:09:03","00:05:11:06","- 올렸는데요?
- 올렸어?"
"102","00:05:13:08","00:05:14:14","잘했네"
"103","00:05:17:11","00:05:18:12","뭐 저런 애를 써?"
"104","00:05:19:05","00:05:20:08","커피를 잘 타거든"
"105","00:05:20:13","00:05:23:08","야, 믹스가 다 똑같지"
"106","00:05:26:24","00:05:28:22","가 않네?
[경수의 웃음]"
"107","00:05:28:24","00:05:31:17","(대웅)
야, 이, 이, 미원을 탔나?"
"108","00:05:33:14","00:05:35:09","경수야, 있잖아"
"109","00:05:35:22","00:05:37:12","그, 법인 카드 언제 나오지?"
"110","00:05:39:15","00:05:42:04","넌 어떻게 그렇게 변한 게 없냐, 응?"
"111","00:05:44:03","00:05:47:06","야, 이거 할 만한 사람 없냐?
선수가 없다, 선수가"
"112","00:05:47:08","00:05:49:03","아이고, 대한민국에
그, 아이스하키를 해 본"
"113","00:05:49:05","00:05:50:16","- (대웅) 뭐, 여자가 있겠니?
- (경수) 아휴, 참"
"114","00:05:50:18","00:05:51:21","(미란)
있는데?"
"115","00:05:54:07","00:05:56:16","리지원, 아이스하키 국가 대표 출신"
"116","00:05:56:18","00:05:57:22","대표 팀을 지금 처음 만드는데"
"117","00:05:57:24","00:06:00:07","어떻게 국가 대표 출신이
있을 수가 있어?"
"118","00:06:02:03","00:06:03:03","북한에서요"
"119","00:06:03:23","00:06:06:02","[경쾌한 음악]"
"120","00:06:09:17","00:06:10:17","[숨을 후 내뱉는다]"
"121","00:06:14:20","00:06:16:07","무슨 연예인이 사나"
"122","00:06:17:10","00:06:20:03","(대웅)
아이, 백미러가
진짜, 진짜, 진짜 예술을 하네"
"123","00:06:20:05","00:06:22:02","아휴, 어디로
들어가야 되는 거야, 이거"
"124","00:06:28:22","00:06:29:23","[짜증 섞인 숨소리]"
"125","00:06:32:10","00:06:33:16","아, 아이고"
"126","00:06:34:20","00:06:36:06","[힘겨운 신음]"
"127","00:06:36:08","00:06:37:20","[기침하며]
엄마야"
"128","00:06:42:04","00:06:43:12","리, 리지원?"
"129","00:06:44:18","00:06:46:22","(대웅)
잠깐만, 잠깐만, 리, 리지원!"
"130","00:06:47:08","00:06:48:17","자, 자, 자, 자, 자, 잠깐만!"
"131","00:06:49:21","00:06:53:06","리지원 선수! 잠깐만! 리지원 선수!"
"132","00:06:54:16","00:06:56:08","한국에서 선수 할 생각 없습니다"
"133","00:06:56:20","00:06:58:01","(지원)
이민 갈 거예요"
"134","00:06:58:03","00:06:59:04","(대웅)
이민?"
"135","00:06:59:14","00:07:02:15","뭐, 해외 진출? 어, 좋지, 해외 어디?"
"136","00:07:02:17","00:07:05:06","- (지원) 핀란드요
- (대웅) 핀란드
[대웅의 감탄]"
"137","00:07:05:23","00:07:10:02","아이스하키의 천국
아, 그럼, 가야지, 가야지, 그럼"
"138","00:07:10:04","00:07:13:11","(대웅)
씁, 근데 그게 꽤 복잡할걸?"
"139","00:07:13:13","00:07:15:16","비자 문제나 뭐, 이런 것들 말이야"
"140","00:07:16:19","00:07:18:13","아, 맞다, 영수"
"141","00:07:18:24","00:07:21:04","영수 걔가 지금
핀란드에서 뛰고 있지, 아마?"
"142","00:07:21:06","00:07:24:03","쩝, 근데 그게
또 뭐, 쉬우려면 쉬울 수 있어"
"143","00:07:24:05","00:07:27:05","그, 세계 대회에서
메달 하나만 딱 따면"
"144","00:07:27:16","00:07:30:12","그, 복잡한 문제는 뭐
협회에서 다 알아서 해결해 줄 거고"
"145","00:07:30:21","00:07:32:01","메달은 아무나 따요?"
"146","00:07:32:14","00:07:34:15","실업 팀 하나 없는 나라가
어떻게 메달을 따요?"
"147","00:07:34:20","00:07:35:22","[대웅이 손가락을 딱 튕긴다]"
"148","00:07:36:10","00:07:37:23","[한숨 쉬며]
지원 씨"
"149","00:07:39:11","00:07:43:04","에, 아시안 게임에
여자가 몇 팀 나온다?"
"150","00:07:43:16","00:07:44:12","(대웅)
모르지?"
"151","00:07:45:10","00:07:48:13","4팀, 4분의 3"
"152","00:07:49:23","00:07:50:24","안 합니다"
"153","00:07:52:02","00:07:53:03","저, 저, 아유..."
"154","00:07:53:05","00:07:55:05","[뛰어가는 발걸음]"
"155","00:07:55:07","00:07:56:08","(대웅)
[큰 소리로]
리지원 선수!"
"156","00:07:57:09","00:07:58:07","4분의 3!"
"157","00:07:59:23","00:08:02:04","(영식)
♪ 왔슴 왔슴 내래 왔슴 ♪"
"158","00:08:02:08","00:08:04:13","♪ 에미나이 아즈바이 모이시라요 ♪"
"159","00:08:04:18","00:08:06:22","♪ 재미없는 동무들은 일없슴 ♪"
"160","00:08:06:24","00:08:09:14","[지원의 한숨]
♪ 고조 날래 모이시라요 ♪"
"161","00:08:09:22","00:08:11:11","어때? 괜찮지, 김 피디?"
"162","00:08:11:13","00:08:12:18","[지원이 물을 조르륵 따른다]
[통화 종료음]"
"163","00:08:12:20","00:08:13:21","여보시오"
"164","00:08:15:08","00:08:16:17","아이, 끊어졌나?"
"165","00:08:16:19","00:08:18:00","[영식이 수화기를 달칵 놓는다]"
"166","00:08:18:03","00:08:19:11","아니, 괜찮지 않네?"
"167","00:08:19:13","00:08:22:00","♪ 재미없는 동무들은 일없슴 ♪"
"168","00:08:22:13","00:08:24:02","일없다, 진짜 일없어"
"169","00:08:24:18","00:08:26:11","이제 연예인 포기할 때도 되지 않았네?"
"170","00:08:26:15","00:08:27:11",""리지원 귀하""
"171","00:08:27:13","00:08:29:16","(영식)
야, 뭔 소리가 포기라니, 내래 몰라?"
"172","00:08:29:18","00:08:31:19","평양서는 날던 새도 떨어뜨린
인민 배우 리영식이야"
"173","00:08:31:21","00:08:33:01",""핀란드 아이스하키 연맹은""
"174","00:08:33:03","00:08:34:13",""리지원 양의 비자 신청을
받아들일 수 없습니다""
"175","00:08:34:15","00:08:36:18","(영식)
다시 뜨는 거 한순간이디"
"176","00:08:39:15","00:08:41:07","아, 내 물건 만지지 말라 그랬지?"
"177","00:08:44:03","00:08:45:08","[문이 쾅 닫힌다]"
