No.,Timecode In,Timecode Out,Subtitle
"107","00:09:21:06","00:09:24:08","오늘 열린 남북 체육 회담 소식을
서정훈 기자가 보도합니다"
"108","00:09:24:10","00:09:26:24","(기자)
오늘 회담에서 우리 측은
세계 탁구 선수권 대회"
"109","00:09:27:01","00:09:29:02","단일팀 구성을 제의해"
"110","00:09:29:05","00:09:32:15","선수 선발과 단장 문제를 제외한
기본적인 원칙에..."
"111","00:09:32:17","00:09:34:00","- 언니
- (기자) 합의를 이뤄냈습니다"
"112","00:09:34:02","00:09:35:16","저게 무슨 소리야?"
"113","00:09:35:18","00:09:38:24","(기자)
오늘 오전 10시 판문점 우리 측
평화의 집에서 열린 2차 회담..."
"114","00:09:39:01","00:09:42:13","아, 5년 넘게 호흡 맞춰온
우리 동료들끼리 나가도"
"115","00:09:42:15","00:09:44:07","아, 중국 애들만 만나면
깨지는 판에 이게"
"116","00:09:44:09","00:09:46:10","이게 말이 됩니까? 예?"
"117","00:09:46:12","00:09:49:20","아, 그리고 북한 애들 때문에 누구는
대표팀에서 탈락하게 되는 거 아니에요"
"118","00:09:50:01","00:09:51:24","글쎄, 다 데리고 간다니까"
"119","00:09:52:01","00:09:53:20","아, 북한 애들 때문에
뛰지도 못할 판인데"
"120","00:09:53:22","00:09:56:06","달고 가면 뭐 해요?
굴비 새끼처럼"
"121","00:09:56:08","00:09:57:19","가 갖고 그냥 눈만
껌벅껌벅해요?"
"122","00:09:57:23","00:09:59:04","(정화)
정말이에요?"
"123","00:09:59:13","00:10:01:10","정말 북한이랑
단일팀 되는 거예요?"
"124","00:10:02:00","00:10:04:09","그렇게 됐어
이제 와서 어쩌겠냐"
"125","00:10:04:14","00:10:06:00","까라면 까야지"
"126","00:10:06:20","00:10:07:24","감독님"
"127","00:10:08:01","00:10:09:17","그런 무책임한
말이 어디 있어요?"
"128","00:10:09:19","00:10:11:23","야, 현정화
너까지 왜 이래? 어?"
"129","00:10:12:06","00:10:14:05","나도 좀 전에
감독직 잘렸어"
"130","00:10:15:03","00:10:18:06","감독은 북쪽에 조남풍인지
조북풍인지, 그치란다"
"131","00:10:18:14","00:10:20:20","누가 이런 말도 안 되는
그림을 그린 거냐고요!"
"132","00:10:21:06","00:10:24:04","알면, 청와대 찾아가게?
차비 줘?"
"133","00:10:24:06","00:10:25:15","못 한다고 해요"
"134","00:10:25:17","00:10:27:14","(이 코치)
지금 그럴 수 있는
그림이 아니야"
