No.,Timecode In,Timecode Out,Subtitle
"141","00:11:06:24","00:11:10:01","[초인종이 울린다]"
"142","00:11:11:00","00:11:13:06","[칼을 내려놓는다]
당신이야?"
"143","00:11:20:07","00:11:22:06","[현관문이 여닫힌다]"
"144","00:11:23:03","00:11:24:03","[우진 처의 당황한 숨소리]"
"145","00:11:30:05","00:11:31:14","[거친 숨소리]"
"146","00:11:32:02","00:11:35:24","아저씨가 전화를 통 안 받으셔서"
"147","00:11:36:12","00:11:38:07","내가 분명히"
"148","00:11:38:09","00:11:39:13","[놀란 숨소리]"
"149","00:11:39:15","00:11:42:05","이번 주까지라고 했는데 말이야"
"150","00:11:42:07","00:11:44:04","- (사채업자) 응?
- 그렇다고 애 아빠도 없는데"
"151","00:11:44:06","00:11:45:23","집으로 찾아오시면 어떻게 해요?"
"152","00:11:46:00","00:11:47:13","(우진 처) 빨리 나가세요"
"153","00:11:47:15","00:11:49:13","그리고 회사로 전화해 보세요"
"154","00:11:49:15","00:11:52:20","했는데 자리를 비우셨다고 하네"
"155","00:11:53:12","00:11:55:16","존나게 바쁘신가 봐
[우진 처의 옅은 한숨]"
"156","00:11:55:18","00:11:58:13","(사채업자) 하긴, 씨발
좆도 능력 없으면
[사채업자가 사과를 탁 잡는다]"
"157","00:11:59:06","00:12:02:02","열심히라도 해야 이자라도 갚지"
"158","00:12:02:07","00:12:03:11","안 그래?"
"159","00:12:04:21","00:12:06:12","[사채업자가 사과를 쓱 씹는다]"
"160","00:12:07:02","00:12:10:17","정말 돈이 없어요
조금만 기다려 주세요"
"161","00:12:10:19","00:12:12:13","뭐야, 씨발!"
"162","00:12:13:03","00:12:15:18","지금 배 째라는 거야, 씨발
[사과를 툭 내던진다]"
"163","00:12:15:20","00:12:17:11","(사채업자) 확 뒈지고 싶어?
[겁먹은 숨소리]"
"164","00:12:17:13","00:12:20:01","정말 없는 돈을 어떻게 해요?"
"165","00:12:20:03","00:12:23:00","[방문이 달칵 열린다]
- 에이, 씨…
- (현준) 엄마"
"166","00:12:23:02","00:12:25:00","(우진 처) 어, 현준아
[현준이 칭얼거린다]"
"167","00:12:25:02","00:12:27:09","- (사채업자) 현준이 잤어?
- (우진 처) 어, 들어가자"
"168","00:12:27:24","00:12:30:05","에이, 네미, 씨발
[방문이 탁 닫힌다]"
"169","00:12:32:02","00:12:34:16","(사채업자) 누님이 사태의
심각성을 잘 모르나 본데"
"170","00:12:35:09","00:12:37:21","지금 위에서는 애라도
담보로 잡아 오라고…"
"171","00:12:37:23","00:12:39:03","현준이 안 돼요!"
"172","00:12:39:05","00:12:41:06","[의미심장한 음악]"
"173","00:12:41:21","00:12:44:14","나도 애 데리고 이러고 싶지 않아"
"174","00:12:44:21","00:12:47:20","근데 어쩌겠어?
위에서 까라면 까야지"
"175","00:12:47:22","00:12:51:07","우리 현준이 건드리면
내가 가만 안 있을 거야"
"176","00:12:51:09","00:12:53:23","[웃음]"
"177","00:12:54:00","00:12:55:07","(사채업자) [계속 웃으며] 씨발"
"178","00:12:55:09","00:12:57:14","가만 안 있으면, 어?"
"179","00:12:58:09","00:12:59:22","이걸로 확 담그게, 어?
[우진 처의 놀란 숨소리]"
"180","00:12:59:24","00:13:01:23","아, 용기 있으면 한번 해 봐"
"181","00:13:02:13","00:13:04:09","해 봐, 여기, 여기
[셔츠를 탁 당긴다]"
"182","00:13:04:24","00:13:06:19","(사채업자) 어? 해 보라니까"
"183","00:13:06:21","00:13:09:05","아이, 어휴, 씨
[칼을 탁 떨어트린다]
[우진 처의 비명]"
"184","00:13:09:07","00:13:10:08","[물건이 후드득 떨어진다]"
"185","00:13:10:10","00:13:12:05","[우진 처의 울먹이는 숨소리]
[처연한 음악]"
"186","00:13:12:07","00:13:15:01","가진 게 없으면 용기라도 있든가
네미, 씨발
[비웃음]"
"187","00:13:15:08","00:13:16:19","[우진 처의 거친 숨소리]"
"188","00:13:17:04","00:13:19:15","날 살리든 죽이든
당신 마음대로지만"
"189","00:13:20:07","00:13:22:13","애만은 건들지 말아 줘
[거친 숨소리]"
"190","00:13:22:15","00:13:24:07","(사채업자) 어휴, 그래요?"
"191","00:13:25:08","00:13:26:10","그럼
[칼날 삭 스치는 소리]"
"192","00:13:27:03","00:13:29:20","누님은 건드려도 된다, 이 말인가?"
