No.,Timecode In,Timecode Out,Subtitle
"140","00:08:15:11","00:08:17:13","네가 벌거숭이가 되기 전에
내가 뻗는다면"
"141","00:08:18:20","00:08:20:03","저 그림은 물론이고"
"142","00:08:20:05","00:08:22:15","널 궁에 천거하여
호의호식하게 해 주마"
"143","00:08:22:17","00:08:24:14","단, 내가 멀쩡하다면"
"144","00:08:25:13","00:08:27:11","당장 알몸으로
저잣거리를 돌아야 한다"
"145","00:08:28:10","00:08:29:12","하겠느냐?"
"146","00:08:29:17","00:08:30:17","좋사옵니다"
"147","00:08:34:05","00:08:36:07","[잔잔한 음악]"
"148","00:08:39:08","00:08:40:09","[꿀꺽]"
"149","00:08:40:11","00:08:41:11","[달그락]"
"150","00:08:45:06","00:08:46:14","[그릇끼리 쨍 부딪힌다]"
"151","00:08:48:17","00:08:49:13","[첨벙]"
"152","00:08:54:03","00:08:55:07","아..."
"153","00:08:55:12","00:08:57:01","[숭재의 웃음]"
"154","00:09:01:06","00:09:02:04","크아..."
"155","00:09:08:05","00:09:09:08","으아..."
"156","00:09:10:10","00:09:11:12","[그릇들이 달그락거린다]"
"157","00:09:18:12","00:09:20:04","으아...
[숭재의 웃음]"
"158","00:09:25:00","00:09:26:06","음..."
"159","00:09:29:06","00:09:30:07","[기침]"
"160","00:09:35:08","00:09:36:20","(숭재)
서두르거라"
"161","00:09:38:15","00:09:39:23","[거친 숨소리]"
"162","00:09:40:23","00:09:41:24","(숭재)
옳지"
"163","00:09:49:08","00:09:50:17","[기침]"
"164","00:09:50:19","00:09:52:00","[웃음]"
"165","00:09:52:02","00:09:53:22","(숭재)
이게 마지막 술병이다"
"166","00:09:53:24","00:09:56:02","[숭재가 크게 웃는다]"
"167","00:09:58:11","00:09:59:22","- 대감, 진정...
- 뭣하느냐"
"168","00:09:59:24","00:10:01:22","방금 다 마시지 않았느냐!"
"169","00:10:02:11","00:10:03:09","[한숨]"
"170","00:10:03:15","00:10:04:14","대감..."
"171","00:10:04:22","00:10:05:23","정녕..."
"172","00:10:06:00","00:10:07:08","[기생들의 비명]
[쨍그랑]"
"173","00:10:09:05","00:10:11:17","- 살려 주십시오, 대감
- 누가 널 죽이기라도 한다더냐"
"174","00:10:12:09","00:10:14:02","그저 왕처럼 놀아 보고 있거늘"
"175","00:10:14:04","00:10:16:20","소첩, 주제넘게 농을 좀 쳤으나
진정 저를..."
"176","00:10:16:22","00:10:17:22","[촤악]
[기생들의 비명]"
"177","00:10:17:24","00:10:19:09","이 싸구려 창기 년이"
"178","00:10:20:06","00:10:21:18","어느 안전이라고 여우 짓이더냐"
"179","00:10:22:17","00:10:24:03","빨리 벗지 못하겠느냐"
"180","00:10:24:05","00:10:25:14","뭣들 하는 게냐, 이놈들"
"181","00:10:25:19","00:10:27:02","(사홍)
당장 멈추지 못할까!"
"182","00:10:27:04","00:10:28:19","가보로 전해 내릴"
"183","00:10:28:21","00:10:30:14","전하의 그림을 가지고
이놈들이..."
"184","00:10:30:17","00:10:32:19","아이고, 농도 지나치셔라"
"185","00:10:34:03","00:10:36:12","그 흉측한 걸
어찌 가보로 모신다고"
"186","00:10:36:14","00:10:38:24","[숭재의 웃음]
이런 경을 칠 놈 같으니라고"
"187","00:10:39:01","00:10:40:03","이놈이!
[짝]"
"188","00:10:42:09","00:10:44:12","지금 복직한 게 누구 덕인데
이러시는 거요?"
"189","00:10:47:21","00:10:49:06","(용봉각 주인)
다들 나가거라, 어서!"
"190","00:10:50:22","00:10:54:11","(소리꾼)
이런 두 부자 놈이
나라를 발칵 뒤집어놓고"
"191","00:10:55:05","00:10:58:19","[말발굽 소리 소리]
얼마 지나지 않아 저잣거리마다
선동이 넘쳤으니"
"192","00:10:58:24","00:11:00:01","이러했다"
"193","00:11:00:19","00:11:03:08","(선동자)
일국의 왕이 색욕에 눈이 멀어"
"194","00:11:03:10","00:11:06:01","정사 아닌 정사에 매진하고"
"195","00:11:06:04","00:11:09:00","신료들의 충언은
개 짖는 소리로 여기며"
"196","00:11:09:13","00:11:12:01","진상에 곡물로 고혈을 짜내더니"
"197","00:11:12:24","00:11:14:15","이젠 사냥에 탐닉해"
"198","00:11:14:18","00:11:16:23","도성 100리 민가를 헐어"
"199","00:11:17:00","00:11:18:09","사냥터로 바꾸니"
"200","00:11:18:24","00:11:19:21","일어나라"
"201","00:11:20:18","00:11:22:24","(선동자)
짐승 사냥인지 백성 사냥인지"
"202","00:11:23:13","00:11:25:07","구분조차 안 될 지경이다"
"203","00:11:25:24","00:11:27:21","[거친 숨소리]
[여자의 신음]"
"204","00:11:29:23","00:11:30:21","(선동자)
이렇듯"
"205","00:11:30:23","00:11:32:12","횡포가 극에 달해"
"206","00:11:33:01","00:11:35:00","일국의 존망이 위태로우니"
"207","00:11:36:15","00:11:38:09","망군을 폐위!"
"208","00:11:38:14","00:11:40:20","민중의 손으로 택군하여"
"209","00:11:41:16","00:11:44:13","새 왕조를 건립하고자 하노라!"
"210","00:11:45:01","00:11:46:06","[융의 거친 숨소리]
[여자의 신음]"
"211","00:11:50:11","00:11:53:01","오늘 사냥은
시작부터 나쁘지가 않구나"
"212","00:11:54:02","00:11:55:00","가자!"
"213","00:11:55:02","00:11:56:01","[툭]"
"214","00:11:56:03","00:11:57:05","(융)
서러울 것 없다"
"215","00:11:58:03","00:12:00:04","네년을 다시 찾는 날에는
팔자 고칠 터이니"
"216","00:12:01:16","00:12:02:14","이랴!"
"217","00:12:06:03","00:12:07:03","(융)
어떤가, 진성대군?"
"218","00:12:08:01","00:12:09:22","간만에 형제간에 사냥을 나왔는데"
"219","00:12:10:19","00:12:11:15","예"
"220","00:12:11:17","00:12:12:22","아주 좋습니다"
"221","00:12:14:01","00:12:16:07","요새는 몰래 저잣거리에
나가 보거나 하지는 않는가?"
"222","00:12:17:05","00:12:18:14","예? 예..."
"223","00:12:18:16","00:12:21:24","내가 국사에 정신이 없어
민심을 못 챙기면"
"224","00:12:22:23","00:12:24:23","아우라도 간간이
바깥 얘기를 해 주며 도와야지"
"225","00:12:25:00","00:12:26:03","아니 그런가?"
"226","00:12:26:05","00:12:27:03","예..."
"227","00:12:30:23","00:12:34:06","[긴장감 있는 음악]
아니면... 혹 알면서도
알려 주지 않은 건가?"
"228","00:12:35:08","00:12:37:06","그 무슨 말씀이신지..."
"229","00:12:43:21","00:12:44:18","[웃음]"
"230","00:12:44:21","00:12:47:03","[호탕한 웃음]"
"231","00:12:48:24","00:12:52:03","[크게 웃으며]
내가 간만에 널 만나
장난이 지나쳤구나"
"232","00:12:54:00","00:12:55:00","전하..."
"233","00:12:55:21","00:12:56:24","그리 다투지 마시옵고"
"234","00:12:57:12","00:12:59:09","오랜만에 서로
경주 한번 어떻겠습니까?"
"235","00:12:59:11","00:13:00:13","그래, 그래, 그래"
"236","00:13:00:21","00:13:01:22","그거 재밌겠다"
"237","00:13:01:24","00:13:03:10","여봐라, 도총관!"
"238","00:13:04:05","00:13:05:05","예, 전하"
"239","00:13:09:12","00:13:10:13","(융)
그래..."
"240","00:13:11:09","00:13:12:18","내기로는 뭐가 좋겠는가?"
"241","00:13:14:06","00:13:17:05","[떨리는 목소리로]
제가 가진 것이 무엇이 있어
전하와 내기를 하겠습니까?"
"242","00:13:17:20","00:13:19:00","목숨이 있지 않느냐"
"243","00:13:19:05","00:13:20:04","(진성대군)
전하..."
"244","00:13:20:06","00:13:21:13","농이 지나치십니다"
"245","00:13:21:21","00:13:23:09","[화살을 쓱 뽑으며]
(융)
뭘 그리 걱정하느냐"
"246","00:13:24:02","00:13:26:00","아우 대신 죽어 줄 자들도"
"247","00:13:26:02","00:13:27:18","여럿 있는 듯하니"
"248","00:13:29:22","00:13:31:04","이번 기회에"
"249","00:13:31:12","00:13:34:05","그들의 충성심을
시험해 보면 될 게 아니냐"
"250","00:13:34:24","00:13:35:22","응?"
"251","00:13:37:15","00:13:38:22","[융의 웃음]
[진성대군의 떨리는 숨소리]"
"252","00:13:38:24","00:13:40:14","[활시위를 지익 당긴다]"
"253","00:13:42:00","00:13:42:23","[펄럭]"
"254","00:13:43:00","00:13:45:17","[긴장되는 음악]"
"255","00:13:45:19","00:13:47:08","[융과 진성대군의 기합]"
"256","00:13:49:08","00:13:50:19","[거친 숨소리]"
"257","00:13:51:15","00:13:52:16","(융)
핫!"
"258","00:13:55:03","00:13:56:18","[말발굽 소리]"
"259","00:13:57:02","00:13:58:00","[기합]"
"260","00:13:58:11","00:13:59:11","[웃음]"
"261","00:14:04:14","00:14:06:19","[긴장되는 음악]"
"262","00:14:07:08","00:14:08:20","[기합]"
"263","00:14:10:09","00:14:11:13","[호탕한 웃음]"
"264","00:14:11:16","00:14:13:03","[기합]"
"265","00:14:16:24","00:14:18:16","[융과 진성대군의 기합]"
"266","00:14:18:18","00:14:20:07","[융의 웃음]"
"267","00:14:21:19","00:14:22:24","[크게 웃음]"
"268","00:14:23:01","00:14:24:12","[기합]"
"269","00:14:26:20","00:14:28:10","악... 으..."
"270","00:14:29:07","00:14:31:04","[진성대군의 기합]"
"271","00:14:31:09","00:14:32:11","[거친 숨소리]"
"272","00:14:35:20","00:14:36:19","[기합]"
"273","00:14:37:24","00:14:39:02","[장면 강조 효과음]"
"274","00:14:39:04","00:14:40:12","[놀라는 신음]"
"275","00:14:42:17","00:14:43:18","어흑!"
"276","00:14:43:24","00:14:46:10","[융의 고통스러운 신음]"
"277","00:14:47:19","00:14:48:20","[기침]"
"278","00:14:49:03","00:14:50:07","- (숭재) 전하!
- (사홍) 어이구"
"279","00:14:50:15","00:14:51:19","(사홍)
전하, 전하..."
"280","00:14:52:08","00:14:54:12","[거친 숨소리]"
"281","00:14:54:15","00:14:57:00","[황새의 울음]"
"282","00:14:59:19","00:15:01:06","(사홍)
어의를 불러라!"
"283","00:15:02:08","00:15:03:16","어의, 어의"
"284","00:15:03:18","00:15:04:18","[칼 챙 뽑는다]"
"285","00:15:05:06","00:15:06:09","[융이 광분하며]
이야아!"
"286","00:15:06:11","00:15:07:22","[칼로 푹 벤다]
[말의 울음]"
"287","00:15:08:20","00:15:11:22","(융)
지금 당장
팔도의 황새들을 절멸시켜"
"288","00:15:12:16","00:15:14:00","씨를 없애도록 하라"
"289","00:15:14:18","00:15:15:21","알겠느냐"
"290","00:15:16:21","00:15:18:03","(함께)
예, 전하"
"291","00:15:20:11","00:15:21:19","(소리꾼)
언제부턴가 왕이"
"292","00:15:22:04","00:15:24:10","환영과 불면에 시달리며"
"293","00:15:24:15","00:15:26:16","시름시름 앓아 가니"
"294","00:15:26:20","00:15:27:22","이는 즉"
"295","00:15:28:02","00:15:29:22","피를 많이 본 탓으로"
"296","00:15:30:08","00:15:33:04","속 깊은 처방이 필요했다"
"297","00:15:34:05","00:15:38:08","어허, 숭재 이놈이
어찌 그 기회를 놓칠쏘냐"
"298","00:15:39:14","00:15:40:16","(사홍)
전하"
"299","00:15:41:18","00:15:43:19","용태는 좀 어떠하신지요"
"300","00:15:45:05","00:15:48:05","[울먹이며]
저 태양을 어찌 생각하는가"
"301","00:15:50:03","00:15:52:03","뜨겁고 찬란하며"
"302","00:15:52:23","00:15:55:07","하늘 아래 전체를 아우르는..."
"303","00:15:56:10","00:15:58:05","전하와도 같다고 사료되옵니다"
