No.,Timecode In,Timecode Out,Subtitle
"142","00:13:02:15","00:13:04:08","난 아직 반지 빼 본 적 없어"
"143","00:13:16:16","00:13:17:16","[열쇠를 탁 뽑는다]"
"144","00:13:17:18","00:13:19:10","[열쇠를 짤랑거린다]"
"145","00:13:24:18","00:13:26:07","나 없을 때 올 수도 있잖아"
"146","00:13:27:22","00:13:29:19","[열쇠를 짤랑거린다]"
"147","00:13:49:11","00:13:50:19","[멀리서 개가 왈왈 짖는다]"
"148","00:13:50:21","00:13:53:01","[애잔한 음악]"
"149","00:14:06:20","00:14:08:07","[공을 캉 친다]"
"150","00:14:24:00","00:14:25:14","[민기의 옅은 신음]"
"151","00:14:42:12","00:14:44:23","[물소리가 작게 들린다]"
"152","00:15:01:02","00:15:03:22","(민기)
당신이야? 몇 시에 들어왔어?"
"153","00:15:04:19","00:15:06:09","[연이 운다]"
"154","00:15:06:11","00:15:08:01","(보라)
나가서 얘기해요"
"155","00:15:22:14","00:15:24:12","(보라)
아이고, 맘마 먹자, 맘마
[전자레인지 알림음]"
"156","00:15:24:14","00:15:26:03","[연이 옹알거린다]
맘마 다 됐다"
"157","00:15:26:05","00:15:29:03","[연이 운다]
어, 어, 밥 먹자"
"158","00:15:29:09","00:15:30:07","(보라)
다 됐다"
"159","00:15:31:01","00:15:32:18","아이, 따듯해"
"160","00:15:33:00","00:15:34:01","연이 밥 먹자"
"161","00:15:34:17","00:15:35:15","응?"
"162","00:15:36:11","00:15:38:05","[연이 칭얼거린다]"
"163","00:15:38:07","00:15:40:24","(보라)
누가, 누가 그랬어, 누가?"
"164","00:15:41:16","00:15:42:21","[연이 칭얼거린다]"
"165","00:15:46:23","00:15:47:22","[보라가 헛기침한다]"
"166","00:15:48:15","00:15:49:24","(보라)
그만하고 와"
"167","00:15:53:08","00:15:56:00","학원 투자 문제로
접대까지 하다 보니까"
"168","00:15:57:00","00:15:58:06","미안해"
"169","00:15:58:22","00:15:59:19","자"
"170","00:16:05:20","00:16:07:11","(민기)
밤새 뭐 했는데 목소리가 그래?"
"171","00:16:08:21","00:16:09:20","(보라)
어?"
"172","00:16:10:03","00:16:11:08","[보라의 한숨]"
"173","00:16:11:18","00:16:13:18","노래방에서 너무 무리했나 본데"
"174","00:16:15:05","00:16:17:11","이놈의 새끼, 분유도 안 먹고"
"175","00:16:22:04","00:16:24:17","[경쾌한 음악]"
"176","00:16:28:19","00:16:30:09","(직원1)
새우버거 세트 나왔습니다"
"177","00:16:30:11","00:16:33:22","[ARS 안내 음성]
세하그룹 경력 사원 모집에
응모해 주신 여러분께"
"178","00:16:34:03","00:16:35:20","진심으로 감사드립니다"
"179","00:16:36:23","00:16:40:21","귀하의 수험 번호를 누르신 후
별표를 눌러 주십시오"
"180","00:16:41:05","00:16:43:05","[전화기 버튼음]
[비가 후드득 내린다]"
"181","00:16:45:17","00:16:49:18","[ARS 안내 음성]
죄송합니다
귀하의 수험 번호는 찾을 수 없습니다"
"182","00:16:49:21","00:16:50:21","[비가 솨 내린다]"
"183","00:16:51:20","00:16:56:03","[ARS 안내 음성]
저희 세하그룹에서는 수시로
경력 사원을 모집하고 있사오니..."
"184","00:16:56:10","00:16:57:09","[수화기를 철컥 내려놓는다]"
"185","00:17:08:24","00:17:10:22","[흥겨운 음악이 흘러나온다]"
"186","00:17:36:14","00:17:37:22","[쩝쩝거리는 소리가 난다]"
"187","00:17:44:21","00:17:46:04","[문이 끼익 열린다]"
"188","00:17:47:23","00:17:49:03","[문이 끼익 닫힌다]"
"189","00:17:51:09","00:17:52:08","[책방 주인이 헛기침한다]"
"190","00:17:56:22","00:17:57:18","(책방 주인)
자네"
"191","00:17:58:17","00:17:59:23","이거 한번 봐 볼려?"
"192","00:18:00:09","00:18:01:09","[헛기침한다]"
"193","00:18:02:23","00:18:05:09","(책방 주인)
거, 저, 요 옆에 살던 소설가 놈이"
"194","00:18:06:06","00:18:09:03","이사를 간다면서 책을 많이 내놨는데"
"195","00:18:10:03","00:18:12:17","그중에 저, 연애 소설이 몇 권 있어"
"196","00:18:13:23","00:18:16:09","그나저나
글 쓰는 자식이 책이나 팔아먹고..."
"197","00:18:18:09","00:18:19:10","어, 이거구먼"
"198","00:18:19:17","00:18:21:16","아따, 두께 보니께 이거 장편이네"
"199","00:18:22:07","00:18:23:17","누가 썼을까, 이걸?"
"200","00:18:26:03","00:18:28:05","[작은 목소리로]
이게 뭔 돈이여? 어?"
"201","00:18:31:11","00:18:32:13","[책방 주인이 헛기침한다]"
"202","00:18:32:21","00:18:34:05","[문이 끼익 열린다]"
"203","00:18:34:08","00:18:35:09","(미영)
연이 아빠"
"204","00:18:38:01","00:18:39:06","[미영의 웃음]"
"205","00:18:44:14","00:18:47:08","[안내 방송이 흘러나온다]"
"206","00:19:10:01","00:19:11:00","(민기)
저기요"
"207","00:19:12:00","00:19:13:18","여기 '식품 17'이 뭐죠?"
"208","00:19:14:05","00:19:15:06","(직원2)
팽이버섯요"
"209","00:19:20:01","00:19:22:06","[안내 방송이 흘러나온다]"
"210","00:19:22:08","00:19:23:15","(보라)
어떤 게 더 나아요?"
"211","00:19:25:19","00:19:27:05","(직원3)
셋 다 괜찮은데요?"
"212","00:19:28:16","00:19:30:24","체크무늬가 참 잘 어울리세요"
"213","00:19:37:23","00:19:40:03","[잔잔한 음악이 흘러나온다]"
"214","00:20:05:10","00:20:07:20","[애잔한 음악]"
"215","00:20:24:12","00:20:26:13","[애잔한 음악]"
"216","00:20:38:24","00:20:40:21","[TV에서 방송이 흘러나온다]"
"217","00:20:43:24","00:20:45:15","[문이 덜컥 열린다]"
"218","00:20:52:11","00:20:54:13","(보라)
먼저 들어왔으면 연이 좀 데리고 오지"
"219","00:20:54:15","00:20:56:00","[연이 옹알거린다]
[민기의 장난스러운 신음]"
"220","00:20:57:16","00:20:58:20","(민기)
연이야"
"221","00:20:59:01","00:21:00:10","[전화벨이 울린다]"
"222","00:21:01:23","00:21:03:03","예, 문정동입니다"
"223","00:21:04:09","00:21:06:23","여보세요? 여보세요?"
"224","00:21:07:23","00:21:09:07","[열쇠를 짤랑 내려놓는다]
[전화가 뚝 끊긴다]"
"225","00:21:09:09","00:21:10:18","누구야?
[통화 종료음]"
"226","00:21:11:07","00:21:12:07","(민기)
장난 전화"
"227","00:21:13:00","00:21:14:00","[수화기를 달칵 내려놓는다]"
"228","00:21:15:09","00:21:17:04","(민기)
일로 와 봐, 일로 와 봐"
"229","00:21:17:06","00:21:18:03","[보라의 힘겨운 신음]"
"230","00:21:18:05","00:21:19:12","어이구, 우리 연이"
"231","00:21:19:22","00:21:23:04","[연이 옹알거린다]
어유, 아빠 보고 싶었어? 응?"
"232","00:21:23:07","00:21:24:09","[문이 달칵 열린다]
[민기가 트림을 한다]"
"233","00:21:24:23","00:21:25:21","[민기의 웃음]"
"234","00:21:52:10","00:21:53:19","[TV에서 슬픈 음악이 흘러나온다]"
"235","00:21:55:23","00:21:58:03","내가 이러면 안 되는 일인 거
나도 알아"
"236","00:22:01:10","00:22:03:20","[울먹이며]
이렇게 투정할 시간이
없다는 것도 알고"
"237","00:22:06:19","00:22:09:17","아픈 사람도 참는데 바보같이..."
"238","00:22:13:02","00:22:17:09","(TV 속 배우1)
근데 아무리 냉정하려고 해도
냉정해지지가 않아"
"239","00:22:20:08","00:22:21:12","[한숨]"
"240","00:22:22:01","00:22:23:21","(TV 속 배우2)
난 괜찮아
[TV 속 배우1이 흐느낀다]"
"241","00:22:26:21","00:22:27:23","(보라)
여보!"
"242","00:22:28:06","00:22:29:07","TV 소리 좀 줄여!"
"243","00:22:29:09","00:22:30:24","(TV 속 배우2)
내가 다시 건강해질 거라고 믿었어요"
"244","00:22:35:08","00:22:37:00","(TV 속 배우2)
그렇게 되길 바라긴 했지만"
"245","00:22:37:07","00:22:39:09","결국은 나을 수 없다는 거
알았었잖아요"
"246","00:22:44:02","00:22:45:16","그런데도 날 선택한 건"
"247","00:22:46:09","00:22:49:15","둘이 있는 시간을 만들고 싶어서였어요
그렇죠?"
"248","00:22:54:05","00:22:55:05","[전화벨이 울린다]"
"249","00:22:55:07","00:22:57:15","(TV 속 배우2)
난 당신이 원하던 대로
당신 곁에 있어요"
"250","00:23:00:20","00:23:01:17","[전화기 버튼음]"
"251","00:23:05:08","00:23:07:07","(TV 속 배우2)
이렇게 만질 수도 있고"
"252","00:23:08:24","00:23:10:15","얘기할 수도 있고"
"253","00:23:12:10","00:23:13:19","[전화기 너머 TV 소리가 들린다]"
"254","00:23:13:21","00:23:15:20","(보라)
소리 좀 줄이라니까!"
"255","00:23:20:12","00:23:21:22","(TV 속 배우2)
두려움 때문에"
"256","00:23:21:24","00:23:24:20","지금 이 시간도 놓치는
미련한 짓은 하지 말아요"
"257","00:23:24:22","00:23:26:06","[연이 칭얼거린다]
[TV에서 슬픈 음악이 흘러나온다]"
"258","00:23:27:11","00:23:29:06","[문이 달칵 열린다]"
"259","00:23:30:05","00:23:32:02","[TV 속 드라마가 이어진다]
누구야?"
"260","00:23:34:11","00:23:35:09","[전화기 버튼음]"
"261","00:23:35:18","00:23:37:10","여보세요? 여보세요?"
"262","00:23:41:02","00:23:41:24","끊겼다, 야"
"263","00:23:42:19","00:23:43:16","(보라)
여보"
"264","00:23:44:08","00:23:45:22","지금 뭐 하는 거야?"
"265","00:23:46:22","00:23:48:12","연속극이 그렇게 재밌어?"
"266","00:23:49:07","00:23:50:20","당신이 무슨 아줌마야?"
"267","00:23:51:09","00:23:54:22","내가 전화 올 데 있다고 그랬잖아
그리고 애가 울면 좀 안아 주든지!"
"268","00:23:57:16","00:23:59:15","엄마가 좀 봐주면 되잖아"
"269","00:23:59:20","00:24:01:03","(보라)
일하잖아, 지금!"
"270","00:24:01:15","00:24:03:10","누가 집에까지 일을 가지고 들어오래?"
"271","00:24:03:12","00:24:05:09","[TV 속 드라마가 계속 이어진다]"
"272","00:24:06:06","00:24:07:02","뭐?"
