No.,Timecode In,Timecode Out,Subtitle
"241","00:11:54:03","00:11:56:01","(기철) 야, 야, 빵집이 뭐냐?
[영일의 당황한 탄성]"
"242","00:11:56:03","00:11:57:17","양과점 정도는 돼야지
[경쾌한 음악]"
"243","00:12:02:18","00:12:03:21","[영일의 난감한 숨소리]"
"244","00:12:04:14","00:12:07:14","말자, 쟤 너랑
잘 어울리겠는데, 그렇지?
[영일의 못마땅한 숨소리]"
"245","00:12:07:16","00:12:10:07","(영일) 네가 더 잘 어울리지
근데 돈 있어?"
"246","00:12:10:09","00:12:11:11","(기철) 걱정 마, 인마"
"247","00:12:14:12","00:12:16:20","[영일의 탄성]
(기철) 자, 많이들 드세요"
"248","00:12:16:22","00:12:19:11","(말자) 오! 역시 기철이 최고
[말자의 웃음]"
"249","00:12:19:16","00:12:21:11","[즐거운 음악]"
"250","00:12:22:06","00:12:25:00","[탄성]"
"251","00:12:25:02","00:12:29:13","살살 녹는다, 녹아
크림빵은 저리 가라야, 저리 가"
"252","00:12:29:15","00:12:31:03","그러니까 비싸지, 인마"
"253","00:12:31:05","00:12:32:05","[말자의 힘주는 숨소리]"
"254","00:12:32:20","00:12:34:02","[기철의 의아한 탄성]"
"255","00:12:34:04","00:12:37:22","맞아, 좀 비싸긴 해도
생과자가 맛있지"
"256","00:12:38:11","00:12:39:11","(기철) 쳇
[흥미로운 음악]"
"257","00:12:39:23","00:12:42:08","(기철) 아, 그래그래, 많이 먹어"
"258","00:12:42:10","00:12:43:10","[기철의 웃음]"
"259","00:12:43:12","00:12:45:17","[부드러운 효과음]
숙이 씨도 많이 드세요"
"260","00:12:45:19","00:12:47:14","[옅은 웃음]
(숙) 아, 아, 네"
"261","00:12:48:09","00:12:49:10","[흥미진진한 효과음]
(말자) 오!"
"262","00:12:50:04","00:12:51:19","벌써 다 먹었네"
"263","00:12:52:01","00:12:53:15","좀 더 시켜야겠다
[흥미로운 음악]"
"264","00:12:53:17","00:12:55:23","숙이가 많이 못 먹었거든"
"265","00:12:56:01","00:12:57:20","(기철) 아, 그래그래, 물론이지
[영일의 의아한 숨소리]"
"266","00:12:58:01","00:12:59:20","여기, 한 접시 추가요"
"267","00:13:00:11","00:13:03:13","(말자) 우아, 기철이
남자답고 멋져"
"268","00:13:05:21","00:13:06:21","[기철의 난감한 숨소리]
[익살스러운 음악]"
"269","00:13:06:23","00:13:09:05","(기철) 근데 양과자값이
많이 나오겠는데"
"270","00:13:10:05","00:13:12:23","[영일의 의아한 숨소리]
일단 수업료 낼 돈에서
계산을 하자"
"271","00:13:13:16","00:13:14:22","(말자) 잘 먹었다, 기철아"
"272","00:13:15:00","00:13:16:07","- (말자) 다음에 보자
- (숙) 고마웠어요"
"273","00:13:16:09","00:13:17:23","[영일과 기철의 웃음]
(기철) 뭘요"
"274","00:13:18:04","00:13:19:11","[흥미로운 음악]
(영일) 가자, 기철아"
"275","00:13:25:09","00:13:28:11","[영일의 웃음]"
"276","00:13:28:23","00:13:29:23","[영일의 즐거운 탄성]"
"277","00:13:30:15","00:13:33:21","오랜만에 먹어서 그런지
생과자 맛있다"
"278","00:13:33:23","00:13:35:22","(기철) 영일아
나 100원만 빌려줘라
[영일의 의아한 숨소리]"
"279","00:13:36:00","00:13:37:00","수업료 내게"
"280","00:13:37:02","00:13:38:23","내가 그런 돈이 어디 있냐?"
"281","00:13:39:16","00:13:42:04","[기철과 영일의 못마땅한 탄성]
(영일) 그러니까 비싼 생과자집은"
"282","00:13:42:06","00:13:43:17","왜 가자고 그래?"
"283","00:13:43:19","00:13:45:16","(기철) 네가 제일 많이 먹었잖아
[영일의 난감한 숨소리]"
"284","00:13:46:09","00:13:49:14","누가 너더러 수업료 낼 돈으로
생과자 사 달랬냐?"
"285","00:13:49:16","00:13:50:16","[당황한 탄성]"
"286","00:13:51:05","00:13:54:17","숙이가 이쁘니까 잘 보이려고
비싼 생과자 산 거잖아"
"287","00:13:55:00","00:13:57:08","너 머리가 어떻게 된 거 아니야?"
"288","00:13:57:13","00:13:59:16","수업료에 손을 대다니, 아유"
"289","00:13:59:18","00:14:01:22","(기철) 맞아, 영일아
내가 미쳤었나 봐"
"290","00:14:02:20","00:14:05:22","그러니까 영일아, 나 좀 살려 줘라"
"291","00:14:06:05","00:14:07:22","100원만 빌려줘, 응?"
"292","00:14:08:00","00:14:09:11","(기철) 100원만
[난감한 숨소리]"
"293","00:14:09:13","00:14:12:14","내가 갑자기 그렇게 큰돈이
어디 있냐고"
"294","00:14:12:16","00:14:14:15","너희 아버지께 솔직히 말씀드리고"
"295","00:14:14:17","00:14:15:18","용서를 빌어 봐"
"296","00:14:16:09","00:14:18:00","[무거운 음악]
그, 그건 절대 안 돼"
"297","00:14:18:11","00:14:19:11","차라리
[영일의 의아한 숨소리]"
"298","00:14:19:20","00:14:22:00","내일 다른 친구들에게 빌리고 말지"
"299","00:14:22:11","00:14:25:00","[난감한 숨소리]
(기철) 빌려주기 싫다 이거지?
치사한 녀석, 쳇"
"300","00:14:25:13","00:14:27:00","의리 없는 녀석아"
"301","00:14:28:02","00:14:30:03","[풀벌레 울음]"
"302","00:14:34:10","00:14:36:00","[땡구가 멍멍 짖는다]
(기영) 땡구, 땡구"
"303","00:14:36:02","00:14:37:12","어? 어, 형
[기철의 한숨]"
"304","00:14:38:09","00:14:39:09","[기철의 심란한 숨소리]
[기영의 의아한 숨소리]"
"305","00:14:39:11","00:14:41:00","[땡구가 멍멍 짖는다]
[기영의 의아한 탄성]"
"306","00:14:42:14","00:14:44:21","[흥미로운 음악]
(기영) 왜 그렇게 힘이 없어?"
"307","00:14:44:23","00:14:46:11","돈 잃어버린 거 아니지?"
"308","00:14:46:16","00:14:49:00","(기철) 내가 왜
돈을 잃어버려, 인마!
[기영의 놀란 숨소리]"
"309","00:14:49:16","00:14:52:21","근데 왜 화를 내고 그래?
아니면 됐지"
"310","00:14:52:23","00:14:55:20","난 다 알고 있지
기철이가 한 일을
[야옹이의 탄식]"
"311","00:14:55:22","00:14:58:12","(야옹이) 쉿, 침묵은 금이다, 야옹"
"312","00:14:59:01","00:15:00:04","(오덕) 맘마
[기철 모의 어르는 탄성]"
"313","00:15:00:06","00:15:02:23","(기철 할머니) 우리 기철이는
왜 힘이 없어 보이누?
[오덕이 보채며 말한다]"
"314","00:15:03:01","00:15:05:05","- (기철) 아니에요, 기운이 없긴요
- (오덕) 아, 빨리, 빨리
[기철 모의 어르는 탄성]"
"315","00:15:05:07","00:15:08:01","[오덕과 기철 모가 말한다]
(기철) 엄마, 근데 아버지는요?"
"316","00:15:08:16","00:15:10:03","(기철 모) 오늘 숙직이시란다"
"317","00:15:10:21","00:15:12:23","(기철) 어휴, 다행이다
[기영의 의아한 숨소리]"
