No.,Timecode In,Timecode Out,Subtitle
"331","00:19:48:05","00:19:51:00","(타짜 할매) [동전을 잘그랑 던지며]
잘난 척하덜 말고 찌그러져 있어"
"332","00:19:51:02","00:19:55:11","나가 진짜로 실력 발휘하면
느 집문서까지 몽땅 빼 와도 모자라"
"333","00:19:55:13","00:19:59:01","아이고, 와? 또 도박으로
깜빵 갔다 온 얘기 할라꼬?"
"334","00:19:59:03","00:20:00:15","아이고, 그만들 하소! 쯧"
"335","00:20:01:05","00:20:04:09","[말순이 동전 주머니를 탁 내려놓는다]
아이, 그려, 나 감방 가 갖고"
"336","00:20:04:11","00:20:07:03","(타짜 할매) 타투도 화투도
싹 다 전수받았어야"
"337","00:20:07:05","00:20:08:18","[동전을 잘그랑거리며]
뻥 좀 치지 마라"
"338","00:20:08:20","00:20:11:18","아무튼 언제든 도전장 던져도
내가 받아 줄게"
"339","00:20:11:20","00:20:13:00","어디 갈라고?"
"340","00:20:13:02","00:20:14:24","공주 오기 전에 퍼뜩 가 봐야 된다"
"341","00:20:15:01","00:20:19:00","못 가야! 갈라믄 3천 원 딴 거
다 뱉어 놓고 가야 혀!"
"342","00:20:19:02","00:20:21:24","(말순) 3천 원이 아이라
3만 원 잃고 다 토하고 싶나!"
"343","00:20:24:02","00:20:25:12","(공주) 여서 뭐 합니꺼!
[말순의 놀란 숨소리]"
"344","00:20:26:22","00:20:27:18","(타짜 할매) 아이…"
"345","00:20:29:15","00:20:32:21","(말순) 아까 그 할매들
똥 씹은 표정 봤나?"
"346","00:20:32:23","00:20:34:20","(공주) 내 똥 씹은 표정은 안 비고예?"
"347","00:20:34:22","00:20:36:17","(말순) 어이구, 잘 보입니다"
"348","00:20:36:19","00:20:41:00","(공주) 도대체 와 그라시는데예?
슈퍼 할매 담배 피운다 아입니까?"
