No.,Timecode In,Timecode Out,Subtitle
"117","00:05:51:16","00:05:53:04","- [의사1] NS 수치 올려 주시고요
- [심전도계 비프음]"
"118","00:05:53:06","00:05:54:09","바이탈 체크 계속해 주세요"
"119","00:05:54:11","00:05:55:22","[간호사1] 예, 3분의 1까지
올리겠습니다"
"120","00:05:57:21","00:05:58:24","보호자세요?"
"121","00:05:59:22","00:06:00:22","경찰입니다"
"122","00:06:01:03","00:06:02:13","[의사1] 아니, 보호자시냐고요"
"123","00:06:03:17","00:06:06:17","[한숨 쉬며] 저, 경찰이시면
보호자 수배부터 하세요"
"124","00:06:07:05","00:06:08:05","환자 위독해요"
"125","00:06:09:19","00:06:11:08","- [간호사2] 아티반 준비해 주세요
- [간호사1] 네"
"126","00:06:12:11","00:06:14:05","[계속되는 심전도계 비프음]"
"127","00:06:15:10","00:06:16:15","[달그락거리는 소리]"
"128","00:06:17:20","00:06:18:21","[한숨]"
"129","00:06:21:19","00:06:22:22","[원호] 이 새끼…"
"130","00:06:22:24","00:06:24:05","[달그락거리는 소리]"
"131","00:06:24:12","00:06:25:14","[한숨]"
"132","00:06:30:11","00:06:31:20","[달그락거리는 소리]"
"133","00:06:33:01","00:06:34:01","어?"
"134","00:06:36:13","00:06:37:13","이씨"
"135","00:06:43:13","00:06:44:20","- [쓱쓱 종이 긁는 소리]
- [수정의 힘겨운 숨소리]"
"136","00:06:48:18","00:06:50:01","- [빨라지는 심전도계 비프음]
- 8?"
"137","00:06:50:15","00:06:51:15","8?"
"138","00:06:51:24","00:06:53:18","- [심정지 알림음]
- [달려오는 발소리]"
"139","00:06:53:20","00:06:55:06","- [간호사1] 심정지입니다
- [간호사2] 선생님"
"140","00:06:55:08","00:06:56:12","- [간호사2] 어레스트입니다
- [당황한 숨소리]"
"141","00:06:56:14","00:06:58:00","- 야, 수정아
- [의사1] ER에 코드 블루 띄우고"
"142","00:06:58:02","00:06:59:02","[의사1] CPR 준비할게요"
"143","00:06:59:04","00:07:00:09","[원호의 당황한 숨소리]"
"144","00:07:00:18","00:07:02:07","- [의사2] 나가 주세요
- [원호] 아, 예"
"145","00:07:02:09","00:07:04:16","- [덜컹거리는 소리]
- [의사1] 하나, 둘, 셋"
"146","00:07:04:18","00:07:06:01","넷, 다섯, 여섯"
"147","00:07:06:03","00:07:07:04","[의사2] 에피네프린 준비해 주세요"
"148","00:07:07:06","00:07:08:15","- [의사1] 일곱, 여덟
- [간호사3] 네"
"149","00:07:08:17","00:07:10:00","[의사1] 아홉, 열…"
"150","00:07:10:15","00:07:12:10","[계속되는 심정지 알림음]"
"151","00:07:16:24","00:07:18:00","[멀리서 들리는 사이렌 소리]"
"152","00:07:19:14","00:07:20:19","[옅은 한숨]"
"153","00:07:21:18","00:07:22:20","[달칵 문 열리는 소리]"
"154","00:07:23:23","00:07:25:23","[부장] 보고랍시고 어디서부터
어떻게 둘러댈 건데? 해 봐"
"155","00:07:26:23","00:07:28:18","- 예
- [부장] 팀장인 너부터가"
"156","00:07:28:20","00:07:31:08","마약에 너무 오래 있어서
판단이 흐리다고"
"157","00:07:31:17","00:07:32:21","판 새로 짜라는 거"
"158","00:07:32:23","00:07:35:00","백 번 막느라고 애쓴 난
뭐, 호구냐?"
"159","00:07:35:21","00:07:38:02","[부장] 니가 이 선생 얼굴을 알아
이름을 알아, 나이를 알아?"
"160","00:07:38:04","00:07:39:12","뭐, 하다못해 성별을 알아?"
"161","00:07:40:10","00:07:42:12","분발해서 헛발질만
2년째야, 근데"
"162","00:07:43:02","00:07:45:24","이제 하다 하다 미성년자를
빨대로 꽂아서 죽여?"
"163","00:07:47:06","00:07:48:16","그, 수, 수정이"
"164","00:07:48:23","00:07:50:12","제 조카 같은 애였습니다"
"165","00:07:50:14","00:07:52:23","[부장] 그런 거
니들끼리 애틋한 거, 그런 거"
"166","00:07:53:00","00:07:54:07","내가 제일 관심 없는 거"
"167","00:07:54:23","00:07:56:21","됐고, 너 지금 제정신 아니야"
"168","00:07:56:23","00:07:58:17","오늘부로 2팀에 넘길 거니까
그렇게 알고 너 빠져"
"169","00:07:58:19","00:07:59:23","- [달그락거리는 소리]
- 저, 이 선생 잡을 겁니다"
"170","00:08:00:00","00:08:01:18","- 너 미쳤다고, 미친놈아!
- [원호] 알면은"
"171","00:08:01:20","00:08:03:16","- 건들지 말아 주십시오
- [긴장되는 음악]"
"172","00:08:05:02","00:08:07:10","이 선생 그 새끼가
저한테 대놓고 편지 쓴 겁니다"
"173","00:08:08:11","00:08:09:19","'니 빨대 죽였다'"
"174","00:08:11:07","00:08:13:00","'꺼져라, 병신 새끼야' [헛웃음]"
"175","00:08:13:20","00:08:15:02","그, 이 선생 잡아야 돼요"
"176","00:08:17:16","00:08:19:01","음, 이 선생"
"177","00:08:20:07","00:08:21:07","잡을 겁니다"
"178","00:08:24:06","00:08:25:19","[고조되는 음악]"
"179","00:08:54:23","00:08:56:00","[폭발음]"
"180","00:08:56:02","00:08:57:24","- [자동차 경보음]
- [연옥의 아파하는 신음]"
"181","00:08:59:19","00:09:01:21","[계속되는 자동차 경보음]"
"182","00:09:02:11","00:09:03:21","[놀란 숨소리]"
"183","00:09:04:16","00:09:06:12","[다급한 숨소리]"
"184","00:09:11:05","00:09:12:19","[거친 숨소리]"
"185","00:09:15:06","00:09:16:10","[분한 숨소리]"
"186","00:09:16:12","00:09:17:18","[타이어 마찰음]"
"187","00:09:19:10","00:09:21:14","- [타이어 마찰음]
- [호루라기 소리]"
"188","00:09:21:21","00:09:23:24","[경찰] 저기요, 저기요!"
"189","00:09:25:08","00:09:27:07","[떨리는 숨소리]"
"190","00:09:29:12","00:09:31:13","[안도하는 숨소리]"
"191","00:09:32:00","00:09:33:04","- [원옥의 한숨]
- [탁 창문 열리는 소리]"
"192","00:09:33:07","00:09:34:11","- [무전기 소리]
- [가쁜 숨소리]"
"193","00:09:34:20","00:09:35:24","마약반 몇 층이에요?"
"194","00:09:36:07","00:09:37:05","[착 부채 펼치는 소리]"
"195","00:09:37:07","00:09:38:16","[팔락거리는 소리]"
"196","00:09:40:04","00:09:41:08","[원호] 오연옥"
"197","00:09:41:10","00:09:42:12","[놀란 숨소리]"
"198","00:09:45:03","00:09:47:01","당신이 제 발로 여길 걸어 들어와?"
"199","00:09:48:19","00:09:50:16","한눈에 알아봐 줘서 고마운데"
"200","00:09:50:18","00:09:51:22","말도 막 깐다?"
"201","00:09:52:24","00:09:54:01","진짜 나 알아?"
"202","00:09:54:15","00:09:55:24","연옥페인트 오연옥 회장"
"203","00:09:56:07","00:09:58:18","이 선생 후견인이자, 뭐, 실세?"
"204","00:09:59:13","00:10:01:16","[만족스러운 숨소리] 첫인상은
양아치인데"
"205","00:10:01:18","00:10:02:24","예습 좀 했네?"
"206","00:10:03:21","00:10:05:00","[탁 내려놓는 소리]"
"207","00:10:05:18","00:10:06:22","이 선생 잡고 싶지?"
"208","00:10:08:11","00:10:10:14","[연옥] 잡아! 내가 잡게 해 줄게"
"209","00:10:12:00","00:10:14:04","대신 나 좀 여기 숨어 있자"
"210","00:10:15:05","00:10:16:09","[탁 팔 내려놓는 소리]"
"211","00:10:16:11","00:10:18:14","방금 내가 죽는 거였는데
안 죽었거든"
"212","00:10:19:02","00:10:20:08","살아 있는 거 알면"
"213","00:10:20:13","00:10:22:11","- 이 선생이 나 죽이러 올 거야
- [어두운 음악]"
"214","00:10:23:13","00:10:24:21","[소란스러운 소리]"
