No.,Timecode In,Timecode Out,Subtitle
"180","00:10:01:13","00:10:03:06","나와도 괭이 오줌맨치로
찔끔찔끔"
"181","00:10:03:08","00:10:05:18","여 지대가 높아서
그렇다는데 어쩝니꺼?"
"182","00:10:08:04","00:10:09:16","[사각사각 돈 세는 소리]"
"183","00:10:10:07","00:10:11:16","좋나?"
"184","00:10:11:18","00:10:12:18","뭐가예?"
"185","00:10:14:18","00:10:19:02","나는 자갈치 아지매 소리 들어도
돈 번께 억수로 좋다"
"186","00:10:19:05","00:10:20:06","니는 안 좋나?"
"187","00:10:20:22","00:10:23:11","(수경)
아이고, 좋지
와 안 좋아예"
"188","00:10:25:19","00:10:26:20","뭐 하고 싶은 거 없나?"
"189","00:10:28:17","00:10:31:22","글쎄요
갑자기 돈이 생긴께네"
"190","00:10:32:04","00:10:33:21","뭘 해야 될지 모르겠어예"
"191","00:10:33:23","00:10:35:11","그치?"
"192","00:10:35:13","00:10:39:04","막상 돈이 생기면 그렇다
그기, 그기 사람이야, 응?"
"193","00:10:39:23","00:10:43:11","돈 없을 때는 뭐 뭐 사고 싶고
뭐 사고 싶고 이래도
[멀리서 들리는 찍찍 쥐 소리]"
"194","00:10:43:13","00:10:45:11","막상 돈 있으면은
쓸 데가 없다니까
[두두두 울리는 지붕]"
"195","00:10:45:14","00:10:47:01","(수경)
맞아예"
"196","00:10:48:10","00:10:49:21","- 저 자슥들은...
- 엄마야!"
"197","00:10:49:23","00:10:51:17","- 똑 이 시간에 뛰댕기네
- 아이고, 참"
"198","00:10:52:01","00:10:53:21","밥알 튀어요!"
"199","00:10:53:23","00:10:55:22","아이, 진짜!
[두두두, 찍찍찍]"
"200","00:10:55:24","00:10:58:02","뭐 아를 낳는가
요즘 부쩍 저러네"
"201","00:10:58:04","00:11:00:06","자자, 밤이다"
"202","00:11:00:12","00:11:03:21","- 아이고, 참말로
- 언간히 알아듣겠다"
"203","00:11:03:23","00:11:08:18","야옹, 야옹, 야..."
"204","00:11:09:00","00:11:10:21","[둘 다 폭소]"
"205","00:11:11:24","00:11:13:08","당신이 좀 해봐요"
"206","00:11:15:02","00:11:19:24","야옹, 야옹, 야..."
"207","00:11:20:01","00:11:21:03","[두두두 울리는 지붕]"
"208","00:11:21:21","00:11:24:07","치우이소마!
하나도 안 똑같구만은"
"209","00:11:25:08","00:11:26:12","야야!"
"210","00:11:27:05","00:11:28:18","우리 아파트로 이사 가자!"
"211","00:11:28:20","00:11:30:00","아파트는 쥐 없다 아이가"
"212","00:11:30:02","00:11:31:03","[두두두 울리는 지붕]"
"213","00:11:31:12","00:11:34:01","물도 철철 나오고, 응?"
"214","00:11:34:03","00:11:37:04","[경쾌한 음악]"
"215","00:11:46:00","00:11:47:00","[땡!]"
"216","00:12:02:22","00:12:04:09","(집주인)
신문 안 봅니다"
"217","00:12:05:06","00:12:07:04","(우석)
아, 신문 아이고예"
"218","00:12:07:21","00:12:09:06","변호삽니다, 변호사"
"219","00:12:12:00","00:12:13:11","예, 안녕하십니까?"
"220","00:12:13:13","00:12:15:24","여, 변호사
송우석이라 캅니다"
"221","00:12:16:01","00:12:17:12","- 변호사예?
- (우석) 예"
"222","00:12:18:24","00:12:20:01","'부동산 등기 전...'"
"223","00:12:21:24","00:12:23:14","- 근데 와예?
- 아, 예"
"224","00:12:24:18","00:12:28:05","그 쪼매 들어가서
말씀드리면 안 되겠습니까?"
"225","00:12:29:18","00:12:31:00","(영희 엄마)
아이고
바깥어른 오셨는가 배"
"226","00:12:31:02","00:12:32:24","아! 아이다, 변호사란다"
"227","00:12:33:10","00:12:35:17","우리는 하던 거 마저 해야지
[겸연쩍게 웃는 영희 엄마]"
"228","00:12:36:13","00:12:38:03","(집주인)
저 앉으이소"
"229","00:12:38:16","00:12:39:16","예"
"230","00:12:40:14","00:12:43:00","아 근데, 뭔 일인데예?"
"231","00:12:43:02","00:12:46:01","(우석)
아이고, 이기 인자는
제주도서 나온다 카네예"
"232","00:12:46:12","00:12:48:00","(영희 엄마)
옴마야"
"233","00:12:48:02","00:12:50:09","빠인애플 아이가?
[호호호]"
"234","00:12:50:11","00:12:52:15","아이고 뭐, 이런 거를..."
"235","00:12:53:22","00:12:56:19","아이 근데...
무슨 일이신데예?"
"236","00:12:57:11","00:12:59:10","- 이 집 살라꼬예
- 예?"
"237","00:13:01:12","00:13:04:13","아이고, 우리
집 안 내놨는데예?"
"238","00:13:05:02","00:13:06:10","(영희 엄마)
아, 맞다"
"239","00:13:06:12","00:13:09:15","요 밑에 8층 803호가
집 내놨대예"
"240","00:13:09:17","00:13:11:16","아이구, 잘못 왔네예"
"241","00:13:12:01","00:13:14:01","여는 저 10층 1003호입니더"
"242","00:13:14:03","00:13:15:17","이 집 정말 좋지요"
"243","00:13:15:19","00:13:20:06","탁 트이가 바다 보이고
정남향에 해도 잘 들어오고"
"244","00:13:20:08","00:13:25:04","골조도 딴딴하이 누가 짓는가
참말로 야무지게 잘 짓지요?"
"245","00:13:25:06","00:13:26:09","아, 이 보이소!"
"246","00:13:27:01","00:13:28:12","우리는 집을 안 내놨다 카이"
"247","00:13:28:14","00:13:30:15","저는 이 집이 사고 싶습니다"
"248","00:13:31:17","00:13:33:03","이천오백 드리께예"
"249","00:13:33:24","00:13:35:17","밑에 집이 이천에 내놨대예"
"250","00:13:35:19","00:13:38:04","밑에 집으로 이사 한 번 하시고
오백 버시는 겁니다"
"251","00:13:39:12","00:13:40:17","우짜실랍니까?"
"252","00:13:40:19","00:13:42:06","[당황해 말문 막히는 집주인]"
"253","00:13:43:20","00:13:44:23","- 저, 영희 엄마!
- (영희 엄마) 응?"
"254","00:13:45:00","00:13:47:01","내일 온나
내 꼭 살게"
"255","00:13:47:03","00:13:48:04","(영희 엄마)
어..."
"256","00:13:50:05","00:13:53:03","아이고 뭐 저...
주시라도 드실랍니까?"
"257","00:13:53:05","00:13:54:21","- 좋지요
- 아, 예..."
"258","00:13:59:06","00:14:00:07","[짐 싸는 소리]"
"259","00:14:03:05","00:14:05:02","어! 잘 가!"
"260","00:14:05:04","00:14:06:06","[문 닫히는 소리]"
"261","00:14:07:11","00:14:09:19","아이, 근데..."
"262","00:14:09:21","00:14:11:17","이 집을 꼭 사야 하는"
"263","00:14:11:19","00:14:14:01","뭔 사연이라도
있는갑지예? 변호사님"
"264","00:14:17:14","00:14:18:14","예"
"265","00:14:20:08","00:14:21:23","[한숨 쉬는 우석]"
"266","00:14:22:21","00:14:24:18","눈화장 마저 하는 게
어떻겠습니꺼?"
"267","00:14:24:20","00:14:27:00","[놀란 호흡]
옴마야, 깜짝이야!"
"268","00:14:27:02","00:14:28:17","내 창피해, 나..."
"269","00:14:28:19","00:14:29:19","아이고, 어떡하나"
"270","00:14:30:22","00:14:33:23","[분주히 들리는 공사 소리]"
"271","00:14:34:20","00:14:36:00","고맙습니데이"
"272","00:14:40:07","00:14:43:05","(우석)
오늘 아 낳지요?
그 어딥니까?"
"273","00:14:43:08","00:14:44:08","네?"
"274","00:14:45:07","00:14:47:22","그 산모 이름이 장수경입니다
장수경이
[헐떡대는 우석]"
"275","00:14:49:02","00:14:51:05","- 202혼데
- 202호요"
"276","00:14:51:09","00:14:52:10","이백..."
"277","00:14:53:22","00:14:55:06","아이고, 나 이거..."
"278","00:15:11:24","00:15:13:24","장모님, 오셨습니까"
"279","00:15:14:06","00:15:16:15","(장모)
우리 송 서방 얼굴이
와 이리 상했노?"
"280","00:15:17:12","00:15:20:00","어렵운 공부 하니라고
고생이 많제?"
"281","00:15:23:06","00:15:24:06","자, 자"
"282","00:15:26:17","00:15:30:11","병원비는 내 냈응께네
신경 쓰지 말고"
"283","00:15:30:13","00:15:31:17","예?"
"284","00:15:32:00","00:15:33:00","아..."
"285","00:15:33:14","00:15:35:21","아... 뭐하러 그랬습니까?
제가... 제가 낼 낀데"
"286","00:15:35:23","00:15:37:19","(장모)
아이구, 드가 봐라"
"287","00:15:43:11","00:15:45:05","(수경)
공부하다 놀랬지예?"
"288","00:15:45:21","00:15:49:19","[애환이 서린 음악]
아가 아빠를 닮아가
성질이 급한갑다"
"289","00:15:55:16","00:15:57:17","뭔 일 있나?
와 죽상이고?"
"290","00:15:57:23","00:16:00:05","- 뭐 딴 거 좀 더 주까?
- 아닙니더"
"291","00:16:01:19","00:16:02:21","아이고, 야야!"
"292","00:16:02:24","00:16:05:05","오늘은 그 지난달 식대라도
좀 주고 가라"
"293","00:16:05:09","00:16:07:13","이따 괴기 값 받으러 온다는데
돈이 좀 빈다"
"294","00:16:07:18","00:16:09:23","[자리 정리하는 소리]
(손님1)
아이고, 잘 묵었심더"
"295","00:16:10:00","00:16:11:00","(손님2)
아지매, 잘 묵었심더"
"296","00:16:11:02","00:16:12:02","(순애) 예"
"297","00:16:12:06","00:16:13:06","고맙습니더"
"298","00:16:13:08","00:16:14:08","- 가입시데이
- (손님2) 많이 파세요"
"299","00:16:14:10","00:16:15:10","(순애) 예"
